样本id,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,A13,A14,A15,A16,A17,A18,A19,A20,A21,A22,A23,A24,A25,A26,A27,A28,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11,B12,B13,B14,收率
999,300,,405.0,700,10.0,33.0,,,11.0,100,12.0,101,0.2,13.0,102.0,14.0,103.0,0.2,200,0.6666666666666666,50.0,9.0,5.0,14.666666666666666,70.0,15.016666666666667,77,0.5,300.0,3.5,3.5,1.3333333333333333,17.0,60,19.0,40.0,1.5,1.5,,800.0,0.15,400,0.902
1076,300,,405.0,700,22.0,24.0,,,23.5,100,0.5,102,0.2,1.5,102.0,2.5,102.0,0.2,300,0.5,50.0,10.0,5.0,5.5,70.0,6.0,78,1.0,340.0,3.5,3.5,1.5,14.0,65,17.0,45.0,1.5,1.5,,800.0,0.15,420,0.9470000000000001
1379,300,,405.0,700,6.0,30.0,,,8.0,102,9.0,103,0.2,10.0,104.0,11.0,105.0,0.2,200,1.0,50.0,9.0,5.0,12.0,80.0,13.0,73,1.0,320.0,3.5,3.5,1.0,15.0,80,17.0,45.0,4.0,,,1200.0,0.15,440,0.93
1884,300,,405.0,700,22.0,30.0,,,0.0,101,1.0,103,0.2,2.0,105.0,3.0,107.0,0.2,200,1.0,50.0,9.0,5.0,4.0,79.0,5.0,73,1.0,320.0,3.5,3.5,1.0,7.0,79,9.0,45.0,1.5,1.5,1.0,1200.0,0.15,400,0.902
461,300,,405.0,700,8.0,21.0,,,9.5,100,10.5,101,0.2,11.5,103.0,12.5,105.0,0.2,200,0.5,50.0,9.0,5.0,14.0,70.0,14.5,78,1.0,290.0,3.5,3.5,1.0,19.0,60,21.0,40.0,1.5,1.5,,800.0,0.15,400,0.902
1047,250,,340.0,590,0.0,21.0,,,1.5,100,2.5,101,0.2,3.5,104.0,4.5,104.0,0.2,300,0.5,30.0,10.0,5.0,6.0,70.0,6.5,78,1.0,240.0,3.5,3.5,1.5,9.0,65,11.0,45.0,2.0,,,400.0,0.15,350,0.9470000000000001
1243,300,,405.0,700,6.0,29.0,,,8.0,101,9.0,103,0.2,10.0,104.0,11.0,105.0,0.2,200,1.0,50.0,9.0,5.0,12.0,80.0,13.0,73,1.0,320.0,3.5,3.5,1.0,15.0,80,17.0,45.0,1.5,1.5,1.0,1200.0,0.15,420,0.971
586,300,,405.0,700,1.0,20.0,,,2.0,101,3.0,104,0.2,4.0,103.0,5.0,107.0,0.2,200,1.0,50.0,9.0,5.0,6.0,90.0,6.5,77,1.0,340.0,3.5,3.5,1.0,9.0,62,12.5,42.0,1.5,1.0,,800.0,0.15,420,0.9590000000000001
1409,300,,405.0,700,3.5,21.0,,,5.0,100,6.0,102,0.2,7.0,103.0,8.0,105.0,0.2,300,0.5,40.0,10.0,5.0,12.0,72.0,12.5,77,1.0,300.0,3.5,3.5,1.5,0.5,65,3.5,40.0,1.5,1.5,,800.0,0.15,420,0.935
1426,300,,405.0,700,23.0,24.0,,,0.5,100,1.5,102,0.2,2.5,104.0,3.5,106.0,0.2,300,0.5,50.0,10.0,5.0,6.5,70.0,7.0,78,1.0,300.0,3.5,3.5,1.0,17.0,60,21.0,40.0,1.5,1.5,,800.0,0.15,400,0.879
1390,300,,405.0,700,14.0,30.0,,,16.0,102,17.0,103,0.2,18.0,104.0,19.0,105.0,0.2,200,1.0,50.0,9.0,5.0,20.0,80.0,21.0,73,1.0,320.0,3.5,3.5,1.0,23.0,80,1.0,45.0,4.0,,,1200.0,0.15,440,0.93
1230,300,,405.0,700,6.0,29.0,,,8.0,101,9.0,102,0.2,10.0,104.0,11.0,105.0,0.2,200,1.0,50.0,9.0,5.0,12.0,78.0,13.0,73,1.0,320.0,3.5,3.5,1.0,12.0,80,17.0,45.0,1.5,1.5,1.0,1200.0,0.15,400,0.9470000000000001
498,300,,405.0,700,22.0,21.0,,,23.5,100,0.5,104,0.2,1.5,104.0,2.5,105.0,0.2,300,0.5,50.0,9.0,5.0,4.0,70.0,4.5,78,1.0,340.0,3.5,3.5,1.0,2.0,65,5.0,45.0,1.5,1.5,,800.0,0.15,420,0.9470000000000001
703,300,,405.0,700,14.0,29.0,,,16.0,102,17.0,102,0.2,18.0,104.0,19.0,106.0,0.2,200,1.0,50.0,9.0,5.0,20.0,79.0,21.0,76,1.0,320.0,3.5,3.5,1.0,23.0,78,1.0,45.0,1.5,1.5,1.0,1200.0,0.15,400,0.9359999999999999
376,300,,405.0,700,7.5,38.0,7.666666666666667,80.0,9.0,100,10.0,102,0.2,11.0,104.0,12.0,103.0,0.2,300,0.5,50.0,10.0,5.0,16.0,70.0,16.5,75,0.5,370.0,3.5,3.5,2.0,2.5,60,8.0,40.0,1.5,1.5,,800.0,0.15,440,0.98
976,300,,405.0,700,19.0,20.0,,,20.5,100,21.5,101,0.15,22.5,102.0,23.5,102.0,0.2,150,0.5,35.0,9.0,5.0,0.6666666666666666,70.0,1.1666666666666667,70,0.6666666666666666,310.0,3.5,3.5,1.0,2.8333333333333335,67,9.0,40.0,1.6666666666666667,1.6666666666666667,,900.0,0.15,400,0.879
1210,300,,405.0,700,14.0,29.0,,,16.0,102,17.0,103,0.2,18.0,104.0,19.0,105.0,0.2,200,1.0,50.0,9.0,5.0,20.0,80.0,21.0,73,1.0,320.0,3.5,3.5,1.0,23.0,80,1.0,45.0,1.5,1.5,1.0,1200.0,0.15,400,0.9359999999999999
1558,300,,405.0,700,12.0,21.0,12.5,73.0,14.0,100,15.0,102,0.2,16.0,103.0,17.0,104.0,0.2,300,0.5,50.0,9.0,5.0,21.5,75.0,22.0,70,0.5,350.0,3.5,3.5,1.0,5.5,65,10.0,45.0,1.5,1.5,,800.0,0.15,400,0.8909999999999999
405,300,,405.0,700,10.0,21.0,,,11.5,100,12.5,100,0.2,13.5,104.0,14.5,108.0,0.2,200,1.0,50.0,10.0,5.0,16.0,70.0,16.5,80,1.0,380.0,3.5,3.5,1.0,18.5,76,20.5,47.0,1.5,1.5,,800.0,0.15,400,0.8909999999999999
420,300,,405.0,700,17.5,21.0,,,19.0,100,20.0,101,0.2,21.0,103.0,22.0,103.0,0.2,100,1.0,50.0,10.0,5.0,23.5,80.0,0.0,75,1.0,280.0,3.5,3.5,1.0,2.0,65,3.0,45.0,1.5,1.0,,800.0,0.15,400,0.8909999999999999
1437,300,,405.0,700,7.0,23.0,,,8.333333333333334,101,9.333333333333334,102,0.2,10.333333333333334,103.0,11.333333333333334,103.0,0.2,300,0.5,50.0,10.0,5.0,16.0,70.0,16.5,78,1.0,310.0,3.5,3.5,1.0,1.0,60,4.0,40.0,1.5,1.5,,800.0,0.15,420,0.9229999999999999
1636,300,,405.0,700,14.0,29.0,,,16.0,102,17.0,103,0.2,18.0,104.0,19.0,105.0,0.2,200,1.0,50.0,9.0,5.0,20.0,80.0,21.0,73,1.0,320.0,3.5,3.5,1.0,23.0,80,1.0,45.0,1.5,1.5,1.0,1200.0,0.15,400,0.8909999999999999
1157,300,,405.0,700,8.0,29.0,,,10.0,101,11.0,103,0.2,12.0,104.0,13.0,105.0,0.2,200,1.0,50.0,9.0,5.0,14.0,80.0,15.0,73,1.0,320.0,3.5,3.5,,17.0,80,19.0,45.0,1.5,1.5,1.0,1200.0,0.15,400,0.9129999999999999
174,300,,405.0,700,22.0,29.0,,,0.0,101,1.0,103,0.2,2.0,104.0,3.0,105.0,0.2,200,1.0,50.0,9.0,5.0,4.0,78.0,5.0,73,1.0,1200.0,0.15,3.5,1.0,7.0,80,9.0,45.0,1.5,1.5,1.0,1200.0,0.15,420,0.983
691,300,,405.0,700,6.0,29.0,,,8.0,102,9.0,103,0.2,10.0,104.0,11.0,105.0,0.2,200,1.0,50.0,9.0,5.0,12.0,80.0,13.0,73,1.0,320.0,3.5,3.5,1.0,15.0,80,17.0,45.0,1.5,1.5,1.0,1200.0,0.15,400,0.9129999999999999
828,300,,405.0,700,14.0,29.0,,,16.0,102,17.0,103,0.2,18.0,104.0,19.0,105.0,0.2,200,1.0,50.0,9.0,5.0,20.0,80.0,21.0,73,1.0,320.0,3.5,3.5,1.0,23.0,80,1.0,45.0,4.0,,,1200.0,0.15,440,0.93
429,300,125.0,,980,22.0,21.0,,,23.0,100,0.0,102,0.2,1.0,103.0,2.0,104.0,0.2,100,1.0,50.0,10.0,5.0,3.0,80.0,3.5,70,1.0,280.0,3.5,3.5,1.0,5.5,60,6.5,45.0,1.5,1.5,,800.0,0.15,400,0.8909999999999999
1487,300,,405.0,700,11.5,36.0,11.75,80.0,13.5,100,14.5,102,0.2,15.5,103.0,16.5,101.0,0.2,300,0.5,50.0,9.0,5.0,20.166666666666668,70.0,21.0,75,0.5,350.0,3.5,3.5,2.0,5.0,65,10.5,45.0,1.5,1.5,,800.0,0.15,385,0.879
1140,300,,405.0,700,18.0,29.0,,,20.0,101,21.0,103,0.2,22.0,104.0,23.0,105.0,0.2,200,1.0,50.0,9.0,5.0,0.0,80.0,1.0,73,1.0,320.0,3.5,3.5,1.0,3.0,80,5.0,45.0,1.5,1.5,1.0,1200.0,0.15,400,0.902
1735,300,,405.0,700,22.0,29.0,,,0.0,102,1.0,103,0.2,2.0,104.0,3.0,105.0,0.2,200,1.0,50.0,9.0,5.0,4.0,78.0,5.0,73,1.0,320.0,3.5,3.5,1.0,7.0,80,9.0,45.0,1.5,1.5,1.0,1200.0,0.15,400,0.9359999999999999
719,300,,405.0,700,22.0,31.0,,,0.0,102,1.0,103,0.2,2.0,104.0,3.0,104.0,0.2,200,1.0,50.0,9.0,5.0,4.0,78.0,5.0,76,1.0,320.0,3.5,3.5,1.0,7.0,79,9.0,45.0,1.5,1.5,1.0,1200.0,0.15,420,0.983
283,300,,405.0,700,6.0,30.0,,,8.0,102,9.0,104,0.2,10.0,105.0,11.0,106.0,0.2,200,1.0,50.0,9.0,5.0,12.0,80.0,13.0,73,1.0,320.0,3.5,3.5,1.0,15.0,80,17.0,45.0,4.0,,,1200.0,0.15,440,0.93
1504,300,,405.0,700,6.5,21.0,7.0,74.0,8.333333333333334,100,9.333333333333334,102,0.2,10.333333333333334,104.0,11.333333333333334,102.0,0.2,300,0.5,50.0,9.0,5.0,18.5,75.0,19.0,70,0.5,350.0,3.5,3.5,1.5,4.0,65,8.0,30.0,1.0,1.5,,800.0,0.15,400,0.902
1121,300,,405.0,700,8.0,29.0,,,10.0,101,11.0,103,0.2,12.0,104.0,13.0,105.0,0.2,200,1.0,50.0,9.0,5.0,14.0,80.0,15.0,73,1.0,320.0,3.5,3.5,1.0,17.0,80,19.0,45.0,1.5,1.5,1.0,1200.0,0.15,400,0.902
1523,300,,405.0,700,17.0,65.0,,,19.0,100,20.0,102,0.2,21.0,103.0,22.0,104.0,0.2,300,0.5,50.0,9.0,5.0,0.5,70.0,1.0,75,0.6666666666666666,350.0,3.5,3.5,1.5,11.5,60,13.5,45.0,1.5,1.5,,800.0,0.15,385,0.87
636,300,,405.0,700,14.0,28.0,,,16.0,102,17.0,103,0.2,18.0,104.0,19.0,106.0,0.2,200,1.0,50.0,9.0,5.0,20.0,80.0,21.0,73,1.0,320.0,3.5,3.5,1.0,23.0,80,1.0,45.0,1.5,1.5,1.0,1200.0,0.15,400,0.925
739,300,,405.0,700,14.0,30.0,,,16.0,103,17.0,103,0.2,18.0,104.0,19.0,105.0,0.2,200,1.0,50.0,9.0,5.0,20.0,80.0,21.0,73,1.0,310.0,3.5,3.5,1.0,23.0,80,1.0,45.0,4.0,,,1200.0,0.15,460,0.973
500,300,,405.0,700,11.0,24.0,,,12.5,100,13.5,101,0.2,14.5,103.0,15.5,103.0,0.2,300,0.5,50.0,10.0,5.0,17.0,70.0,17.5,78,1.0,330.0,3.5,3.5,1.5,14.0,65,17.0,50.0,1.5,1.0,,800.0,0.15,400,0.902
1099,300,,405.0,700,3.0,24.0,,,4.5,100,5.5,101,0.2,6.5,103.0,7.5,104.0,0.2,300,0.5,50.0,10.0,5.0,9.0,70.0,9.5,78,1.0,340.0,3.5,3.5,1.0,19.0,65,22.0,45.0,1.5,1.5,,800.0,0.15,420,0.9229999999999999
1114,300,,405.0,700,1.0,29.0,,,3.0,102,4.0,103,0.2,5.0,104.0,6.0,105.0,0.2,200,1.0,50.0,9.0,5.0,7.0,73.0,8.0,70,1.0,320.0,3.5,3.5,1.0,10.0,80,12.0,45.0,1.5,1.5,1.0,1200.0,0.15,420,0.9470000000000001
692,300,,405.0,700,19.0,30.0,,,21.0,101,22.0,103,0.2,23.0,105.0,0.0,107.0,0.2,200,1.0,50.0,9.0,5.0,1.0,78.0,2.0,73,1.0,320.0,3.5,3.5,1.0,5.0,80,6.0,45.0,1.5,1.5,1.5,1200.0,0.15,420,0.971
1490,300,,405.0,700,15.5,40.0,15.75,80.0,17.25,100,18.25,102,0.2,19.25,103.0,20.25,102.0,0.2,300,0.5,50.0,9.0,5.0,2.5,70.0,3.0,75,0.5,350.0,3.5,3.5,2.0,13.0,65,15.0,30.0,1.5,1.5,,800.0,0.15,385,0.879
1,300,,405.0,700,6.5,25.0,,,8.0,100,9.0,103,0.2,10.0,104.0,11.0,105.0,0.2,300,0.5,40.0,9.0,5.0,15.5,70.0,16.0,78,1.0,320.0,3.5,3.5,1.5,2.5,60,4.5,40.0,1.5,1.5,,800.0,0.15,400,0.9
1417,300,,405.0,700,8.0,21.0,,,9.333333333333334,100,10.333333333333334,103,0.2,11.333333333333334,105.0,12.333333333333334,105.0,0.2,350,0.5,30.0,9.0,5.0,16.5,70.0,17.0,78,1.0,300.0,3.5,3.5,1.5,1.5,60,4.0,40.0,1.5,1.0,,800.0,0.15,420,0.935
1174,300,,405.0,700,14.0,30.0,,,16.0,100,17.0,103,0.2,18.0,105.0,19.0,106.0,0.2,200,1.0,50.0,9.0,5.0,20.0,80.0,21.0,73,1.0,320.0,3.5,3.5,1.0,23.0,80,1.0,45.0,1.5,1.5,1.0,1200.0,0.15,400,0.925
927,300,,405.0,700,21.5,38.0,21.666666666666668,80.0,23.333333333333332,100,0.3333333333333333,104,0.2,1.3333333333333333,102.0,2.0,104.0,0.2,300,0.5,50.0,10.0,5.0,4.5,70.0,5.0,75,0.5,370.0,3.5,3.5,2.0,15.5,60,21.5,45.0,1.5,1.5,,800.0,0.15,420,0.9229999999999999
1132,300,,405.0,700,1.0,29.0,,,3.0,101,4.0,103,0.2,5.0,104.0,6.0,105.0,0.2,200,1.0,50.0,9.0,5.0,7.0,80.0,8.0,73,1.0,320.0,3.5,3.5,1.0,10.0,80,12.0,45.0,1.5,1.5,1.0,1200.0,0.15,400,0.9470000000000001
1674,300,,405.0,700,6.0,29.0,,,8.0,102,9.0,103,0.2,10.0,105.0,11.0,107.0,0.2,200,1.0,50.0,9.0,5.0,12.0,80.0,13.0,73,1.0,320.0,3.5,3.5,1.0,15.0,80,17.166666666666668,45.0,1.5,1.3333333333333333,1.0,1200.0,0.15,400,0.8909999999999999
1582,300,,405.0,700,18.0,21.0,,,19.0,100,20.0,105,0.2,21.0,107.0,22.0,106.0,0.2,300,0.5,50.0,9.0,5.0,23.0,70.0,23.5,74,1.0,350.0,3.5,3.5,1.0,1.5,71,3.5,46.0,1.3333333333333333,1.3333333333333333,,800.0,0.15,400,0.9129999999999999
1248,300,,405.0,700,14.0,29.0,,,16.0,101,17.0,103,0.2,18.0,104.0,19.0,105.0,0.2,200,1.0,50.0,9.0,5.0,20.0,80.0,21.0,73,1.0,320.0,3.5,3.5,1.0,7.0,80,9.0,45.0,1.5,1.5,1.0,1200.0,0.15,400,0.925
1587,300,,405.0,700,14.0,21.0,,,15.0,100,16.0,106,0.2,17.0,105.0,18.0,107.0,0.2,300,0.5,50.0,9.0,5.0,19.0,70.0,19.5,74,1.0,350.0,3.5,3.5,1.0,21.5,70,23.5,45.0,1.3333333333333321,1.3333333333333333,,800.0,0.15,400,0.902
328,300,,405.0,700,12.5,38.0,12.666666666666666,80.0,14.0,100,15.0,102,0.2,16.0,103.0,17.0,102.0,0.2,300,0.5,50.0,9.0,5.0,21.0,70.0,21.5,75,0.5,300.0,3.5,3.5,2.0,7.5,50,13.0,32.0,1.5,1.5,,800.0,0.15,400,0.8909999999999999
103,300,,405.0,700,20.0,29.0,,,22.0,102,23.0,103,0.2,0.0,104.0,1.0,105.0,0.2,200,1.0,50.0,9.0,5.0,2.0,78.0,3.0,73,1.0,320.0,3.5,3.5,1.0,5.0,80,7.0,45.0,1.5,1.5,1.0,1200.0,0.15,400,0.902
1348,300,,405.0,700,14.0,30.0,,,16.0,102,7.0,103,0.2,18.0,104.0,19.0,105.0,0.2,200,1.0,50.0,9.0,5.0,20.0,80.0,21.0,73,1.0,320.0,3.5,3.5,1.0,23.0,80,1.0,45.0,4.0,,,1200.0,0.15,440,0.93
214,300,,405.0,700,22.0,30.0,,,0.0,100,1.0,103,0.2,2.0,105.0,3.0,107.0,0.2,200,1.0,50.0,9.0,5.0,4.0,80.0,5.0,72,1.0,320.0,3.5,3.5,1.0,7.0,80,9.0,45.0,1.5,1.5,1.0,1200.0,0.15,400,0.925
1160,300,,405.0,700,8.0,29.0,,,10.0,101,11.0,103,0.2,12.0,104.0,13.0,105.0,0.2,200,1.0,50.0,9.0,5.0,14.0,80.0,15.0,73,1.0,320.0,3.5,3.5,1.0,17.0,80,19.0,45.0,1.5,1.5,1.0,1200.0,0.15,400,0.902
853,300,125.0,,980,14.5,19.0,,,16.0,100,17.0,101,0.2,18.0,103.0,19.0,103.0,0.2,300,0.5,40.0,10.0,5.0,2.5,70.0,3.0,78,1.0,340.0,3.5,3.5,1.0,13.0,60,15.0,40.0,1.5,1.5,,800.0,0.15,392,0.884
247,300,,405.0,700,6.0,30.0,,,8.0,102,9.0,104,0.2,10.0,105.0,11.0,106.0,0.2,200,1.0,50.0,9.0,5.0,12.0,80.0,13.0,73,1.0,320.0,3.5,3.5,1.0,15.0,80,17.0,45.0,4.0,,,1200.0,0.15,440,0.93
1966,300,,405.0,700,21.0,29.0,,,23.0,102,0.0,103,0.2,1.0,104.0,2.0,105.0,0.2,200,1.0,50.0,9.0,5.0,3.0,80.0,4.0,73,1.0,320.0,3.5,3.5,1.0,6.0,80,8.0,45.0,4.0,,,1200.0,0.15,420,0.888
1622,300,,405.0,700,1.0,24.0,,,2.5,100,3.5,101,0.2,4.5,102.0,5.5,102.0,0.2,300,0.5,50.0,10.0,5.0,7.0,70.0,7.5,78,1.0,300.0,3.5,3.5,1.0,12.5,65,15.0,45.0,1.5,1.5,,800.0,0.15,420,0.935
1812,300,,405.0,700,14.0,30.0,,,16.0,101,17.0,104,0.2,18.0,105.0,19.0,107.0,0.2,200,1.0,50.0,9.0,5.0,20.0,78.0,21.0,73,1.0,320.0,3.5,3.5,1.0,23.0,80,1.0,45.0,1.5,1.5,1.0,1200.0,0.15,420,0.983
1554,300,,405.0,700,21.5,21.0,22.0,73.0,0.0,100,1.0,102,0.2,2.0,103.0,3.0,104.0,0.2,300,0.5,50.0,9.0,5.0,5.0,70.0,5.5,75,0.5,350.0,3.5,3.5,1.0,15.5,65,22.75,45.0,1.5,1.5,,800.0,0.15,400,0.902
1686,300,,405.0,700,6.0,29.0,,,8.0,101,9.0,103,0.2,10.0,104.0,11.0,105.0,0.2,200,1.0,50.0,9.0,5.0,12.0,78.0,13.0,73,1.0,320.0,3.5,3.5,1.0,15.0,80,17.0,45.0,1.5,1.5,1.0,1200.0,0.15,400,0.9129999999999999
1226,300,,405.0,700,22.0,29.0,,,0.0,102,1.0,103,0.2,2.0,104.0,3.0,105.0,0.2,200,1.0,50.0,9.0,5.0,4.0,78.0,5.0,73,1.0,320.0,3.5,3.5,1.0,7.0,75,9.0,45.0,1.5,2.0,1.0,1200.0,0.15,420,0.983
366,300,,405.0,700,6.833333333333333,38.0,7.0,80.0,8.5,100,9.5,102,0.2,10.5,103.0,11.5,103.0,0.2,300,0.5,,9.0,,14.5,70.0,15.0,75,0.5,370.0,3.5,3.5,2.5,2.5,65,8.0,27.0,1.5,1.5,,800.0,0.15,400,0.902
249,300,,405.0,700,21.0,29.0,,,23.0,101,0.0,102,0.2,1.0,103.0,2.0,104.0,0.2,200,1.0,50.0,9.0,5.0,3.0,80.0,4.0,73,1.0,320.0,3.5,3.5,1.0,6.0,80,8.0,45.0,3.0,,,1200.0,0.15,440,0.955
737,300,,405.0,700,22.0,26.0,,,0.0,100,1.0,102,0.2,2.0,104.0,3.0,105.0,0.2,200,1.0,50.0,9.0,5.0,4.0,80.0,5.0,73,1.0,320.0,3.5,3.5,1.0,7.0,80,9.0,45.0,3.0,,,1200.0,0.15,440,0.955
27,300,,405.0,700,16.5,20.0,,,17.5,100,18.5,102,0.2,19.5,103.0,20.5,104.0,0.2,300,0.5,40.0,9.0,5.0,1.5,70.0,2.0,78,1.0,310.0,3.5,3.5,1.5,13.0,80,17.0,40.0,1.5,1.5,,800.0,0.15,420,0.9229999999999999
837,300,,405.0,700,14.0,29.0,,,16.0,102,17.0,103,0.2,18.0,104.0,19.0,105.0,0.2,200,1.0,50.0,9.0,5.0,20.0,80.0,21.0,73,1.0,320.0,3.5,3.5,1.0,23.0,80,1.0,45.0,4.0,,,1200.0,0.15,440,0.93
1593,300,,405.0,700,14.0,20.0,,,15.0,100,16.0,104,0.2,17.0,105.0,18.0,106.0,0.2,300,0.5,50.0,9.0,5.0,19.0,70.0,19.5,74,1.0,350.0,3.5,3.5,1.0,21.5,68,23.5,45.0,1.3333333333333321,1.3333333333333333,,800.0,0.15,420,0.9470000000000001
1442,300,,405.0,700,7.5,22.0,,,9.0,100,10.0,103,0.2,11.0,103.0,12.0,102.0,0.2,300,0.5,40.0,9.0,5.0,16.5,70.0,17.0,78,1.0,310.0,3.5,3.5,1.5,1.5,65,8.0,40.0,1.5,1.5,,800.0,0.15,440,0.9798
1817,300,,405.0,700,6.0,29.0,,,8.0,101,9.0,103,0.2,10.0,104.0,11.0,105.0,0.2,200,1.0,50.0,9.0,5.0,12.0,80.0,13.0,75,1.0,320.0,3.5,3.5,1.0,15.0,80,17.0,45.0,1.5,1.5,1.0,1200.0,0.15,400,0.9129999999999999
681,300,,405.0,700,6.0,29.0,,,8.0,102,9.0,103,0.2,10.0,104.0,11.0,105.0,0.2,200,1.0,50.0,9.0,5.0,12.0,78.0,13.0,75,1.0,320.0,3.5,3.5,1.0,15.0,74,17.0,45.0,1.5,1.5,1.0,1200.0,0.15,400,0.925
1543,300,,405.0,700,12.0,21.0,12.5,70.0,14.0,100,15.0,102,0.2,16.0,103.0,17.0,103.0,0.2,300,0.5,50.0,9.0,5.0,21.0,70.0,21.5,75,0.5,350.0,3.5,3.5,1.0,6.5,65,10.5,45.0,1.5,1.5,,800.0,0.15,385,0.879
1808,300,,405.0,700,6.0,29.0,,,8.0,100,9.0,102,0.2,10.0,103.0,11.0,104.0,0.2,200,1.0,50.0,9.0,5.0,12.0,78.0,13.0,73,1.0,320.0,3.5,3.5,1.0,15.0,80,17.0,45.0,1.5,1.5,1.0,1200.0,0.15,400,0.9359999999999999
4,300,,405.0,700,14.0,24.0,,,15.5,100,16.5,102,0.2,17.5,102.0,18.5,102.0,0.2,300,0.5,40.0,10.0,5.0,19.0,70.0,19.5,78,1.5,300.0,3.5,3.5,1.0,6.5,60,12.0,40.0,1.5,0.5,,800.0,0.15,400,0.8959999999999999
135,300,,405.0,700,6.0,29.0,,,8.0,101,9.0,103,0.2,10.0,104.0,11.0,105.0,0.2,200,1.0,50.0,9.0,5.0,12.0,80.0,13.0,73,1.0,320.0,3.5,3.5,1.0,15.0,80,17.0,45.0,2.5,2.0,1.0,1200.0,0.15,400,0.925
838,300,,405.0,700,21.0,30.0,,,23.0,102,0.0,103,0.2,1.0,104.0,2.0,105.0,0.2,200,1.0,50.0,9.0,5.0,3.0,80.0,4.0,73,1.0,320.0,3.5,3.5,1.0,6.0,80,8.0,45.0,4.0,,,1200.0,0.15,440,0.943
356,300,,405.0,700,16.5,38.0,16.666666666666668,80.0,18.5,100,19.5,102,0.2,20.5,102.0,21.5,103.0,0.2,300,0.5,50.0,9.0,5.0,1.5,70.0,2.0,75,0.5,370.0,3.5,3.5,2.0,13.5,65,17.0,45.0,1.5,1.5,,800.0,0.15,420,0.9229999999999999
699,300,,405.0,700,9.0,29.0,,,11.0,101,12.0,103,0.2,13.0,104.0,14.0,105.0,0.2,200,1.0,50.0,9.0,5.0,15.0,80.0,17.0,73,1.0,320.0,3.5,3.5,1.0,19.0,79,21.0,45.0,1.5,1.5,1.0,1200.0,0.15,400,0.925
1049,250,,340.0,590,14.0,21.0,,,15.5,100,16.5,102,0.2,17.5,104.0,18.5,105.0,0.2,300,0.5,30.0,9.0,5.0,20.0,70.0,20.5,78,1.0,240.0,3.5,3.5,1.0,0.0,65,8.0,50.0,1.5,1.0,,800.0,0.15,340,0.92
1712,300,,405.0,700,5.0,21.0,,,7.0,100,8.0,100,0.2,9.0,103.0,10.0,108.0,0.2,200,1.0,50.0,9.0,5.0,11.5,70.0,12.0,79,1.0,380.0,3.5,3.5,1.0,14.0,75,16.0,45.0,1.5,1.5,,800.0,0.15,400,0.8909999999999999
1824,300,,405.0,700,14.0,30.0,,,16.0,101,17.0,103,0.2,18.0,105.0,19.0,106.0,0.2,200,1.0,50.0,9.0,5.0,20.0,80.0,21.0,73,1.0,320.0,3.5,3.5,1.0,23.0,80,1.0,45.0,1.5,1.5,1.0,1200.0,0.15,420,0.995
370,300,,405.0,700,22.0,37.0,23.5,80.0,23.5,100,0.5,102,0.2,1.5,102.0,2.5,102.0,0.2,300,0.5,50.0,9.0,5.0,8.0,70.0,8.5,75,0.5,370.0,3.5,3.5,2.0,21.0,65,21.0,25.0,1.5,1.5,,800.0,0.15,420,0.9229999999999999
1772,300,,405.0,700,6.0,28.0,,,8.0,101,9.0,102,0.2,10.0,104.0,11.0,105.0,0.2,200,1.0,50.0,9.0,5.0,12.0,78.0,13.0,73,1.0,320.0,3.5,3.5,1.0,15.0,80,17.0,45.0,1.5,1.5,1.0,1200.0,0.15,400,0.925
1655,300,,405.0,700,22.0,29.0,,,0.0,101,1.0,103,0.2,2.0,104.0,3.0,105.0,0.2,200,1.0,50.0,8.0,5.0,4.0,80.0,5.0,73,1.0,320.0,3.5,3.5,1.0,7.0,80,9.0,45.0,1.5,1.5,1.0,1200.0,0.15,420,0.9470000000000001
1250,300,,405.0,700,14.0,29.0,,,16.0,101,17.0,103,0.2,18.0,104.0,19.0,105.0,0.2,200,1.0,50.0,9.0,5.0,20.0,80.0,21.0,73,1.0,320.0,3.5,3.5,1.0,7.0,80,9.0,45.0,1.5,1.5,1.0,1200.0,0.15,400,0.925
227,300,,405.0,700,22.0,29.0,,,0.0,101,1.0,103,0.2,2.0,104.0,3.0,105.0,0.2,200,1.0,50.0,9.0,5.0,4.0,80.0,5.0,73,1.0,320.0,3.5,3.5,1.0,7.0,80,9.0,45.0,1.5,1.5,1.0,1200.0,0.15,420,0.95
1394,300,,405.0,700,6.0,29.0,,,8.0,102,9.0,103,0.2,10.0,104.0,11.0,105.0,0.2,200,1.0,50.0,9.0,5.0,12.0,80.0,13.0,73,1.0,320.0,3.5,3.5,1.0,15.0,80,17.0,45.0,4.0,,,1200.0,0.15,440,0.93
1299,300,,405.0,700,6.0,29.0,,,8.0,102,9.0,103,0.2,10.0,104.0,11.0,105.0,0.2,200,1.0,50.0,9.0,5.0,12.0,80.0,13.0,73,1.0,320.0,3.5,3.5,1.0,15.0,80,17.0,45.0,4.0,,,1200.0,0.15,440,0.93
